year,month,day,births,day_of_year,day_of_week
1988,2,16,11259,47,2
1988,2,17,11162,48,3
1988,2,18,11040,49,4
1988,2,19,11129,50,5
1988,2,20,9208,51,6
1988,2,21,8422,52,7
1988,2,22,10833,53,1
1988,2,23,11001,54,2
1988,2,24,10681,55,3
1988,2,25,10792,56,4
1988,2,26,11084,57,5
1988,2,27,9018,58,6
1988,2,28,8499,59,7
1988,2,29,9798,60,1
1988,3,1,11501,61,2
1988,3,2,11017,62,3
1988,3,3,11090,63,4
1988,3,4,11010,64,5
1988,3,5,8917,65,6
1988,3,6,8383,66,7
1988,3,7,10536,67,1
1988,3,8,11309,68,2
1988,3,9,10721,69,3
1988,3,10,10873,70,4
1988,3,11,10790,71,5
1988,3,12,8723,72,6
1988,3,13,8291,73,7
1988,3,14,10379,74,1
1988,3,15,11103,75,2
1988,3,16,11043,76,3
1988,3,17,10918,77,4
1988,3,18,11089,78,5
1988,3,19,8755,79,6
1988,3,20,8646,80,7
1988,3,21,10906,81,1
1988,3,22,11288,82,2
1988,3,23,10980,83,3
1988,3,24,11045,84,4
1988,3,25,11279,85,5
1988,3,26,9168,86,6
1988,3,27,8534,87,7
1988,3,28,10780,88,1
1988,3,29,11405,89,2
1988,3,30,10882,90,3
1988,3,31,10880,91,4
1988,4,1,10298,92,5
1988,4,2,8965,93,6
1988,4,3,8128,94,7
1988,4,4,11021,95,1
1988,4,5,11522,96,2
1988,4,6,11084,97,3
1988,4,7,10886,98,4
1988,4,8,11061,99,5
1988,4,9,8701,100,6
1988,4,10,8502,101,7
1988,4,11,10922,102,1
1988,4,12,11232,103,2
1988,4,13,10534,104,3
1988,4,14,10877,105,4
1988,4,15,11115,106,5
1988,4,16,8896,107,6
1988,4,17,8300,108,7
1988,4,18,10934,109,1
1988,4,19,11044,110,2
1988,4,20,11020,111,3
1988,4,21,10942,112,4
1988,4,22,11294,113,5
1988,4,23,9165,114,6
1988,4,24,8485,115,7
1988,4,25,11004,116,1
1988,4,26,11400,117,2
1988,4,27,11061,118,3
1988,4,28,11329,119,4
1988,4,29,10836,120,5
1988,4,30,8904,121,6
1988,5,1,8474,122,7
1988,5,2,10564,123,1
1988,5,3,11095,124,2
1988,5,4,10931,125,3
1988,5,5,11038,126,4
1988,5,6,11271,127,5
1988,5,7,8991,128,6
1988,5,8,8692,129,7
1988,5,9,11077,130,1
1988,5,10,11664,131,2
1988,5,11,11319,132,3
1988,5,12,11207,133,4
1988,5,13,10931,134,5
1988,5,14,8949,135,6
1988,5,15,8764,136,7
1988,5,16,11267,137,1
1988,5,17,11593,138,2
1988,5,18,11311,139,3
1988,5,19,11110,140,4
1988,5,20,11452,141,5
1988,5,21,8955,142,6
1988,5,22,8816,143,7
1988,5,23,11355,144,1
1988,5,24,11862,145,2
1988,5,25,11464,146,3
1988,5,26,11494,147,4
1988,5,27,11712,148,5
1988,5,28,9342,149,6
1988,5,29,8741,150,7
1988,5,30,9253,151,1
1988,5,31,11586,152,2
1988,6,1,12037,153,3
1988,6,2,11911,154,4
1988,6,3,11462,155,5
1988,6,4,9219,156,6
1988,6,5,8791,157,7
1988,6,6,11392,158,1
1988,6,7,11573,159,2
1988,6,8,11495,160,3
1988,6,9,11519,161,4
1988,6,10,11549,162,5
1988,6,11,9099,163,6
1988,6,12,8674,164,7
1988,6,13,11097,165,1
1988,6,14,11915,166,2
1988,6,15,11651,167,3
1988,6,16,11656,168,4
1988,6,17,11639,169,5
1988,6,18,9380,170,6
1988,6,19,9038,171,7
1988,6,20,11552,172,1
1988,6,21,12040,173,2
1988,6,22,11779,174,3
1988,6,23,11786,175,4
1988,6,24,11698,176,5
1988,6,25,9470,177,6
1988,6,26,8858,178,7
1988,6,27,11166,179,1
1988,6,28,12165,180,2
1988,6,29,11629,181,3
1988,6,30,11980,182,4
1988,7,1,11825,183,5
1988,7,2,9611,184,6
1988,7,3,8988,185,7
1988,7,4,9259,186,1
1988,7,5,11715,187,2
1988,7,6,12488,188,3
1988,7,7,12727,189,4
1988,7,8,12424,190,5
1988,7,9,9923,191,6
1988,7,10,9408,192,7
1988,7,11,11979,193,1
1988,7,12,12068,194,2
1988,7,13,11753,195,3
1988,7,14,11953,196,4
1988,7,15,12429,197,5
1988,7,16,9835,198,6
1988,7,17,9308,199,7
1988,7,18,11699,200,1
1988,7,19,12185,201,2
1988,7,20,12096,202,3
1988,7,21,11927,203,4
1988,7,22,12112,204,5
1988,7,23,9796,205,6
1988,7,24,9129,206,7
1988,7,25,11641,207,1
1988,7,26,12344,208,2
1988,7,27,12164,209,3
1988,7,28,12195,210,4
1988,7,29,12304,211,5
1988,7,30,10185,212,6
1988,7,31,9361,213,7
1988,8,1,11806,214,1
1988,8,2,12165,215,2
1988,8,3,11945,216,3
1988,8,4,12156,217,4
1988,8,5,12174,218,5
1988,8,6,9955,219,6
1988,8,7,9207,220,7
1988,8,8,12413,221,1
1988,8,9,12282,222,2
1988,8,10,12015,223,3
1988,8,11,12204,224,4
1988,8,12,12226,225,5
1988,8,13,9917,226,6
1988,8,14,9434,227,7
1988,8,15,11769,228,1
1988,8,16,12434,229,2
1988,8,17,11996,230,3
1988,8,18,12328,231,4
1988,8,19,12167,232,5
1988,8,20,9762,233,6
1988,8,21,9271,234,7
1988,8,22,11683,235,1
1988,8,23,12236,236,2
1988,8,24,11931,237,3
1988,8,25,12106,238,4
1988,8,26,12243,239,5
1988,8,27,9724,240,6
1988,8,28,9270,241,7
1988,8,29,11597,242,1
1988,8,30,12280,243,2
1988,8,31,11903,244,3
1988,9,1,11867,245,4
1988,9,2,12251,246,5
1988,9,3,9966,247,6
1988,9,4,9250,248,7
1988,9,5,9292,249,1
1988,9,6,12084,250,2
1988,9,7,12509,251,3
1988,9,8,12351,252,4
1988,9,9,12661,253,5
1988,9,10,9968,254,6
1988,9,11,9505,255,7
1988,9,12,12062,256,1
1988,9,13,12451,257,2
1988,9,14,12551,258,3
1988,9,15,12398,259,4
1988,9,16,12620,260,5
1988,9,17,10362,261,6
1988,9,18,9848,262,7
1988,9,19,12332,263,1
1988,9,20,12851,264,2
1988,9,21,12426,265,3
1988,9,22,12554,266,4
1988,9,23,12694,267,5
1988,9,24,9978,268,6
1988,9,25,9489,269,7
1988,9,26,12037,270,1
1988,9,27,12454,271,2
1988,9,28,11956,272,3
1988,9,29,12247,273,4
1988,9,30,12263,274,5
1988,10,1,9802,275,6
1988,10,2,9091,276,7
1988,10,3,11684,277,1
1988,10,4,12072,278,2
1988,10,5,11618,279,3
1988,10,6,11740,280,4
1988,10,7,11767,281,5
1988,10,8,9330,282,6
1988,10,9,9084,283,7
1988,10,10,11367,284,1
1988,10,11,11836,285,2
1988,10,12,11563,286,3
1988,10,13,11178,287,4
1988,10,14,11618,288,5
1988,10,15,9381,289,6
1988,10,16,8751,290,7
1988,10,17,11503,291,1
1988,10,18,11893,292,2
1988,10,19,11106,293,3
1988,10,20,11329,294,4
1988,10,21,11197,295,5
1988,10,22,9215,296,6
1988,10,23,8671,297,7
1988,10,24,11261,298,1
1988,10,25,11650,299,2
1988,10,26,11416,300,3
1988,10,27,11083,301,4
1988,10,28,11508,302,5
1988,10,29,8989,303,6
1988,10,30,8950,304,7
1988,10,31,9979,305,1
1988,11,1,11862,306,2
1988,11,2,11050,307,3
1988,11,3,11320,308,4
1988,11,4,11552,309,5
1988,11,5,9157,310,6
1988,11,6,8733,311,7
1988,11,7,11184,312,1
1988,11,8,11374,313,2
1988,11,9,11127,314,3
1988,11,10,11154,315,4
1988,11,11,11160,316,5
1988,11,12,9047,317,6
1988,11,13,8475,318,7
1988,11,14,10975,319,1
1988,11,15,11408,320,2
1988,11,16,10972,321,3
1988,11,17,11206,322,4
1988,11,18,11465,323,5
1988,11,19,8982,324,6
1988,11,20,8435,325,7
1988,11,21,11358,326,1
1988,11,22,11864,327,2
1988,11,23,10961,328,3
1988,11,24,8524,329,4
1988,11,25,10098,330,5
1988,11,26,8912,331,6
1988,11,27,8510,332,7
1988,11,28,11049,333,1
1988,11,29,11523,334,2
1988,11,30,11229,335,3
1988,12,1,11227,336,4
1988,12,2,10899,337,5
1988,12,3,8870,338,6
1988,12,4,8324,339,7
1988,12,5,10651,340,1
1988,12,6,11297,341,2
1988,12,7,11095,342,3
1988,12,8,11131,343,4
1988,12,9,10878,344,5
1988,12,10,8825,345,6
1988,12,11,8452,346,7
1988,12,12,10959,347,1
1988,12,13,11283,348,2
1988,12,14,11362,349,3
1988,12,15,11364,350,4
1988,12,16,11463,351,5
1988,12,17,8756,352,6
1988,12,18,8431,353,7
1988,12,19,11716,354,1
1988,12,20,12435,355,2
1988,12,21,11323,356,3
1988,12,22,10729,357,4
1988,12,23,9997,358,5
1988,12,24,8293,359,6
1988,12,25,7835,360,7
1988,12,26,8683,361,1
1988,12,27,11528,362,2
1988,12,28,11847,363,3
1988,12,29,11704,364,4
1988,12,30,11837,365,5
1988,12,31,9133,366,6
